study_ID,short_cite,long_cite,peer_reviewed,coder,expt_num,response_mode,dependent_measure,native_lang,infant_type,infant_type2,group_name_1,n_1,mean_age_1,same_infant,x_1,x_2,SD_1,t,F,d,d_var,age_range_1,age_range_2,n_excluded_1,gender_1,num_trials,object_stimulus,N_AFC,mean_comprehension_vocab,mean_production_vocab,ME_trial_type,lab_group,data_source,expt_condition,exposure_phase,method,participant_design,group_name_2,n_2,mean_age_2,SD_2,r,corr,n_excluded_2,gender_2,N_Langs,d_notes,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method
horst2010,Horst et al. (2010),"Horst, J. S., Scott, E. J., & Pollard, J. A. (2010). The role of competition in word learning via referent selection. Developmental Science, 13(5), 706-713.",yes,Molly Lewis,1,behavior,target_selection,NA,typical,typical,4 competitors,12,908.6694,56,0.873817,0.2,0.2076275,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-5,NA,443,FN,horst,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2453167330917143,0.5221700290868782,3.001917978109836,0.44678173113746017,0.8513206904577262,0.0027223785929819935,1.2609314243050345,0.1111111111111111,5.88635342722042,1.7178705390642701,group_means_one
horst2010,Horst et al. (2010),"Horst, J. S., Scott, E. J., & Pollard, J. A. (2010). The role of competition in word learning via referent selection. Developmental Science, 13(5), 706-713.",yes,Molly Lewis,1,behavior,target_selection,NA,typical,typical,2 competitors,12,933.1063,57,0.9179811,0.33,0.1748442,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-3,NA,458.33,FN,horst,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3628859293016293,0.5545417405622868,3.1106694846040073,0.47447977676860664,0.8594857871817172,0.0024729401390514174,1.2913733137372598,0.1111111111111111,6.099600360559492,1.8243692010804329,group_means_one
horst2010,Horst et al. (2010),"Horst, J. S., Scott, E. J., & Pollard, J. A. (2010). The role of competition in word learning via referent selection. Developmental Science, 13(5), 706-713.",yes,Molly Lewis,1,behavior,target_selection,NA,typical,typical,3 competitors,12,913.1063,58,0.7255521,0.25,0.2076275,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-4,NA,505.42,FN,horst,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2904099890428773,0.30191574657947473,2.118629239864662,0.2583266606670631,0.7532459463139821,0.006111491210375648,0.9804160344127282,0.1111111111111111,4.154344181961672,0.9932629937329877,group_means_one
houstonprice2010,"HoustonäóPrice, C., Caloghiris, Z., & Raviglione, E. (2010)","HoustonäóPrice, C., Caloghiris, Z., & Raviglione, E. (2010). Language experience shapes the development of the mutual exclusivity bias. Infancy, 15(2), 125-150.",yes,Molly Lewis,1,eye-tracking,looking_time_change,mixed-bilingual,multilingual,bilingual,bilingual,20,620.9122,104,-0.01075085,0,0.02534,NA,NA,NA,NA,NA,NA,NA,NA,6,digital,N_AFC-2,NA,NA,FN,houston,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,"this is tricky - it's currently coded as proportion change, but in principle could be coded with respect to chance (data are from fig). For monolinguals, there's an effect if you look at difference, not othwerise (UK trials)",-0.42426400947119175,0.05449999874331429,-0.4065863424098921,0.05005295023474525,-0.2075143114319834,0.01193954138568483,-0.21057239528747637,0.058823529411764705,-0.7695297906463079,0.17929780915212643,group_means_one
houstonprice2010,"HoustonäóPrice, C., Caloghiris, Z., & Raviglione, E. (2010)","HoustonäóPrice, C., Caloghiris, Z., & Raviglione, E. (2010). Language experience shapes the development of the mutual exclusivity bias. Infancy, 15(2), 125-150.",yes,Molly Lewis,1,eye-tracking,looking_time_change,British English,typical,typical,monolingual,30,608.7375,105,0.08720137,0,0.02196134,NA,NA,NA,NA,NA,NA,NA,NA,6,digital,N_AFC-2,NA,NA,FN,houston,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,"this is tricky - it's currently coded as proportion change, but in principle could be coded with respect to chance (data are from fig). For monolinguals, there's an effect if you look at difference, not othwerise (UK trials)",3.9706761973540776,0.29610449107057063,3.8643187992106647,0.28045419789616144,0.8931041689908009,6.134664864830709e-4,1.437059179962286,0.037037037037037035,7.202009962340767,0.9741447294174761,group_means_one
kalashnikova2014,Kalashnikova et al. (2014),"Kalashnikova, M., Mattock, K., & Monaghan, P. (2014). Disambiguation of novel labels and referential facts: A developmental perspective. First Language, 34(2), 125-135.",yes,Molly Lewis,1,behavior,target_selection,British English,typical,typical,younger,31,1460.97,59,NA,0.5,NA,4.875,NA,NA,NA,NA,NA,NA,NA,6,objects,N_AFC-2,NA,NA,NN,monaghan,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8755758473805277,0.04462311394380854,0.8529316444310313,0.0423448678618082,0.40104020398855844,0.006592417331389167,0.4248878826056178,0.03571428571428571,1.5881189153176378,0.14680416059004156,t_one
kalashnikova2014,Kalashnikova et al. (2014),"Kalashnikova, M., Mattock, K., & Monaghan, P. (2014). Disambiguation of novel labels and referential facts: A developmental perspective. First Language, 34(2), 125-135.",yes,Molly Lewis,1,behavior,target_selection,British English,typical,typical,older,20,1856.65,60,NA,0.5,NA,4.722,NA,NA,NA,NA,NA,NA,NA,6,objects,N_AFC-2,NA,NA,NN,monaghan,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0558712989754007,0.07787160500000001,1.0118766615180923,0.0715174983420139,0.4668678102448424,0.009311009841038257,0.506057630484895,0.058823529411764705,1.9151386907947394,0.2561873118092974,t_one
kalashnikova2016a,"Kalashnikova, Mattock, & Monaghan (2016)","Kalashnikova, M., Mattock, K., & Monaghan, P. (2016). Flexible use of mutual exclusivity in word learning. Language Learning and Development, 12(1), 79-91.",yes,Molly Lewis,1--2,behavior,target_selection,NA,typical,typical,NA,46,1747.474,93,0.924,0.5,0.1626375,NA,NA,NA,NA,NA,NA,NA,NA,3,digital,N_AFC-2,NA,NA,NN,monaghan,paper - some calculations,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD calculated from CIs; Data are combined ehre from two studies because only aggregated descriptive statistics are presented.,2.607024825147952,0.09561498303193164,2.562586901992021,0.09238316203391922,0.7934180833325069,0.0012155910727338498,1.0805907985555627,0.023255813953488372,4.7286199703961795,0.3145606857806789,group_means_one
kalashnikova2016b,Kalashnikova et al. (2016),"Kalashnikova, M., Mattock, K. & Monaghan, P. (2016). Mutual exclusivity develops as a consequence of abstract rather than particular vocabulary knowledge. First Language. 36(5), 451-464.",yes,Alvaro Iturralde,1,eye-tracking,looking_time_change,British English,typical,typical,experimental,27,563.74,97,0.04,0,0.05419444,NA,NA,NA,NA,67,NA,2,0.74,4,digital,N_AFC-2,248.15,NA,NN,monaghan,paper - some calculations,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD computed from for difference,0.7380830948709868,0.04712530842470989,0.7159406020248572,0.044340202696809536,0.3462178566134113,0.008032290716030609,0.3611400850360437,0.041666666666666664,1.3387346482290197,0.15503605047707006,group_means_one
lederberg2000,Lederberg et al. (2000),"Lederberg, A. R., Prezbindowski, A. K., & Spencer, P. E. (2000). WordäóLearning Skills of Deaf Preschoolers: The Development of Novel Mapping and Rapid WordäóLearning Strategies. Child development, 71(6), 1571-1585.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,ASL,NT,deaf/hard-of-hearing,experimental,19,1826.4,61,0.65,0.25,NA,6.37,NA,1.461378225,0.133363504,1338.48,NA,NA,NA,4,objects,N_AFC-4,295.67,176.67,FN,lederberg,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4613782247554783,0.10883227146814403,1.396905656016266,0.0994412515036567,0.5899744188186513,0.00753877829984365,0.677626827707163,0.0625,2.650646894967217,0.35804382182084865,t_one
lederberg2008,"Lederberg, A. R., & Spencer, P. E. (2008).","Lederberg, A. R., & Spencer, P. E. (2008). Word-learning abilities in deaf and hard-of-hearing preschoolers: Effect of lexicon size and language modality. Journal of Deaf Studies and Deaf Education, 14(1), 44-62.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,ASL,NT,deaf/hard-of-hearing,3,20,1270,62,0.312,0.25,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,objects,N_AFC-4,NA,166,FN,lederberg,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22142857142857142,0.05122576530612245,0.21220238095238095,0.047045885150935385,0.11004191207913501,0.012346823999166812,0.11048934141491364,0.058823529411764705,0.40162700208043395,0.16852601290482558,group_means_one
lederberg2008,"Lederberg, A. R., & Spencer, P. E. (2008).","Lederberg, A. R., & Spencer, P. E. (2008). Word-learning abilities in deaf and hard-of-hearing preschoolers: Effect of lexicon size and language modality. Journal of Deaf Studies and Deaf Education, 14(1), 44-62.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,ASL,NT,deaf/hard-of-hearing,4,37,1646,63,0.439,0.25,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,objects,N_AFC-4,NA,232,FN,lederberg,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6136363636363636,0.03211553495644405,0.600487012987013,0.030753901816198897,0.29332235350987274,0.0061297051252983395,0.3021975189978394,0.029411764705882353,1.1130132462346338,0.10565587504981977,group_means_one
lederberg2008,"Lederberg, A. R., & Spencer, P. E. (2008).","Lederberg, A. R., & Spencer, P. E. (2008). Word-learning abilities in deaf and hard-of-hearing preschoolers: Effect of lexicon size and language modality. Journal of Deaf Studies and Deaf Education, 14(1), 44-62.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,ASL,NT,deaf/hard-of-hearing,5,26,1996,64,0.529,0.25,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,objects,N_AFC-4,NA,257,FN,lederberg,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897106109324759,0.05393844944976551,0.8690715434083602,0.05061997062619595,0.4092664884681288,0.007780234129118466,0.4347298112321173,0.043478260869565216,1.6271704907438806,0.17745038602578053,group_means_one
lederberg2008,"Lederberg, A. R., & Spencer, P. E. (2008).","Lederberg, A. R., & Spencer, P. E. (2008). Word-learning abilities in deaf and hard-of-hearing preschoolers: Effect of lexicon size and language modality. Journal of Deaf Studies and Deaf Education, 14(1), 44-62.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,ASL,NT,deaf/hard-of-hearing,6,8,2285,65,0.531,0.25,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,objects,N_AFC-4,NA,312,FN,lederberg,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7719780219780221,0.16224687915106872,0.6754807692307694,0.124220266850037,0.360095161133902,0.026740555799056712,0.3769952358387744,0.2,1.4002132454665257,0.5337708375108003,group_means_one
lederberg2008,"Lederberg, A. R., & Spencer, P. E. (2008).","Lederberg, A. R., & Spencer, P. E. (2008). Word-learning abilities in deaf and hard-of-hearing preschoolers: Effect of lexicon size and language modality. Journal of Deaf Studies and Deaf Education, 14(1), 44-62.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,ASL,NT,deaf/hard-of-hearing,2,7,960,78,0.107,0.25,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,objects,N_AFC-4,NA,65,FN,lederberg,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,note that familiar objects are asked about too,-1.0671641791044777,0.22420281322598096,-0.907089552238806,0.16198653255577122,-0.4707590926450704,0.026434183982579917,-0.5110451032112096,0.25,-1.9356217095932327,0.7375976907172523,group_means_one
markman1988,Markman & Wachtel (1988),"Markman, E. M., & Wachtel, G. F. (1988). Children's use of mutual exclusivity to constrain the meanings of words. Cognitive psychology, 20(2), 121-157.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,10,1368.9,66,0.82,NA,NA,3.94,NA,1.245937398,0.238809,365.04,NA,NA,NA,6,objects,N_AFC-2,NA,NA,FN,markman,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2459373981063413,0.177618,1.1291307670338717,0.145875720703125,0.5287585627176837,0.016602523654892593,0.5884203598676723,0.14285714285714285,2.2598804605609173,0.5843397981708965,t_one
markman1988,Marman & Wachtel (1988),"Markman, E. M., & Wachtel, G. F. (1988). Children's use of mutual exclusivity to constrain the meanings of words. Cognitive psychology, 20(2), 121-157.",yes,Molly Lewis,3,behavior,target_selection,English,typical,typical,experimental,15,1308.78584,67,0.88,0.5,NA,6.81,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,NN,markman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.758334439178167,0.16972466666666663,1.6568920676871188,0.15070596326429977,0.660275343627044,0.0076138888437488885,0.7933016409652125,0.08333333333333333,3.1892658878924895,0.5583717723689191,t_one
mather2009,Mather & Plunkett (2009),"Mather, E., & Plunkett, K. (2009). Learning words over time: The role of stimulus repetition in mutual exclusivity. Infancy, 14(1), 60-76.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,British English,typical,typical,experimental,35,608.4,mather2009_young,0.5,0.5,0.184,NA,NA,0,0.057142857,30.42,NA,NA,NA,4,digital,N_AFC-2,254,77,FN,plunkett,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02857142857142857,0,0.027287485242030698,0,0.007142857142857143,0,0.03125,0,0.09399623239132722,group_means_one
mather2009,Mather & Plunkett (2009),"Mather, E., & Plunkett, K. (2009). Learning words over time: The role of stimulus repetition in mutual exclusivity. Infancy, 14(1), 60-76.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,British English,typical,typical,"experimental - young, repeats",35,608.4,mather2009_young,0.53,0.5,0.208,NA,NA,0.014423077,0.057144343,30.42,NA,NA,NA,4,digital,N_AFC-2,254,77,FN,plunkett,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14423076923076936,0.028868607354184277,0.14095279720279733,0.02757130939973488,0.0719285902172677,0.007105711778544108,0.07205302289303588,0.03125,0.26160567753378167,0.09497391139872591,group_means_one
mather2009,Mather & Plunkett (2009),"Mather, E., & Plunkett, K. (2009). Learning words over time: The role of stimulus repetition in mutual exclusivity. Infancy, 14(1), 60-76.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,British English,typical,typical,"experimental - old, new",32,699.66,mather2009_old,0.51,0.5,0.199,NA,NA,0.005025126,0.062500197,30.42,NA,NA,NA,4,digital,N_AFC-2,326,222,FN,plunkett,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05025125628140708,0.031289456074341554,0.0489949748743719,0.029744539180670937,0.025117701024566372,0.007807567994632276,0.025122985268360282,0.034482758620689655,0.0911456966951869,0.10293818445967118,group_means_one
mather2009,Mather & Plunkett (2009),"Mather, E., & Plunkett, K. (2009). Learning words over time: The role of stimulus repetition in mutual exclusivity. Infancy, 14(1), 60-76.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,British English,typical,typical,"experimental - old, repeats",32,699.66,mather2009_old,0.58,0.5,0.176,NA,NA,0.045454545,0.062516142,30.42,NA,NA,NA,4,digital,N_AFC-2,326,222,FN,plunkett,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45454545454545436,0.03447830578512397,0.443181818181818,0.03277593943698347,0.22162110358896805,0.007410860932668393,0.2253603050575383,0.034482758620689655,0.8244542564700987,0.1134290795063214,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,730.48512,merriman1989_young,0.6042,0.5,0.27091,1.33,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3846295817799268,0.08949749646584172,0.3557823631464323,0.07657629541358583,0.1888541158864979,0.02006473827237618,0.19114863733003418,0.1111111111111111,0.6976408908981043,0.2944349616685836,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,730.48512,merriman1989_young,0.2917,0.5,0.31683,-2.27,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6574503677050784,0.10134337441648095,-0.6081415901271975,0.08671192473510152,-0.3122851191039939,0.01862281149086754,-0.3230754637740212,0.1111111111111111,-1.1924830589590238,0.333406338054049,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1095.72768,merriman1989_middle,0.7084,0.5,0.29821,2.42,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6988363904630966,0.1036821791931454,0.6464236611783645,0.08871306457213504,0.32986107890750593,0.018346679687623442,0.3426723640024375,0.1111111111111111,1.2675490007257004,0.3411006973597344,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1095.72768,merriman1989_middle,0.6667,0.5,0.38925,1.51,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4282594733461785,0.09097525735461442,0.3961400128452151,0.07784070457404198,0.20938326224928508,0.019881684403280375,0.21252624322166946,0.1111111111111111,0.7767767604825795,0.29929660012577985,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1460.97024,merriman1989_old,0.9583,0.5,0.09731,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.709690679272429,1.0075494289343996,4.356463878326997,0.8620844801319957,0.9204447484257388,8.982937561234107e-4,1.5919301546896694,0.1111111111111111,8.542433959804153,3.31470475937534,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1460.97024,merriman1989_old,0.9167,0.5,0.16283,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5591107289811457,0.3562103217994338,2.36717742430756,0.3047824565896406,0.7879205889321705,0.0048549717951645414,1.065923878177691,0.1111111111111111,4.641713413230969,1.171884986581716,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,2,behavior,target_selection,English,typical,typical,experimental,16,760.9219,68,0.5031,0.5,0.23479,NA,NA,NA,NA,NA,NA,NA,NA,6,paper,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013203288044635596,0.06250544771297467,0.012495969042244403,0.05598781971484242,0.0066015001715725484,0.015624319035880753,0.0066015960714424825,0.07692307692307693,0.023948115461161292,0.2056346806133452,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,2,behavior,target_selection,English,typical,typical,experimental,16,973.98,69,0.8489,0.5,0.15025,NA,NA,NA,NA,NA,NA,NA,NA,6,paper,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3221297836938435,0.231008960384938,2.197729973853102,0.2069209724876565,0.7577061592183626,0.004461026272188627,0.9908068558259361,0.07692307692307693,4.211877525333235,0.7599890173687537,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,2,behavior,target_selection,English,typical,typical,experimental,16,1247.912,70,0.8971,0.5,0.14161,NA,NA,NA,NA,NA,NA,NA,NA,6,paper,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8041804957277026,0.30823213289436446,2.6539565405994328,0.27609185628197375,0.81414331319473,0.0029537060319650035,1.139196377921443,0.07692307692307693,5.086220800348901,1.0140430717904598,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,4,behavior,target_selection,English,typical,typical,experimental,18,1582.717,71,0.9815,0.5,0.07849,NA,NA,NA,NA,NA,NA,NA,NA,6,paper,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.134539431774749,1.1009048344444239,5.846982895910307,1.0001139865643802,0.9507478037127347,2.441012325238868e-4,1.8395070529195154,0.06666666666666667,11.12682372122278,3.621831733071079,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,4,behavior,target_selection,English,typical,typical,experimental,18,1004.417,72,0.8059,0.5,0.23747,NA,NA,NA,NA,NA,NA,NA,NA,6,paper,N_AFC-2,NA,NA,FN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2881627152903523,0.1016489772517837,1.2277800880111172,0.09234273543796073,0.5414856380609104,0.008972641189131695,0.6062551577339369,0.06666666666666667,2.336468714023865,0.3344117310834788,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,730.48512,merriman1989_young,0.4583,0.5,0.17944,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,NN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2323896567097638,0.08558353968940341,-0.21496043245653154,0.0732274161467458,-0.11541829565801484,0.020552156703867737,-0.11593494189298187,0.1111111111111111,-0.4215082115947777,0.2815585599931139,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,730.48512,merriman1989_young,0.3369,0.5,0.1935,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,NN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8428940568475453,0.11293626629453803,-0.7796770025839794,0.09663109284826411,-0.3883656874802127,0.017288629748791997,-0.4098739973051093,0.1111111111111111,-1.5288407044268784,0.3715454236210574,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1095.72768,merriman1989_middle,0.5625,0.5,0.21651,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,NN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28867026927162714,0.0868054385150564,0.2670199990762551,0.07427290332944514,0.14285478428231815,0.020399678000044653,0.14383862851491838,0.1111111111111111,0.5235899508781978,0.28557844600223076,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1095.72768,merriman1989_middle,0.3125,0.5,0.32201,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,NN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5822800534144902,0.09746041919184922,-0.5386090494084035,0.083389571171026,-0.2795339637673855,0.01908816918017467,-0.28717646232245353,0.1111111111111111,-1.0561391906894688,0.32063192739596297,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1460.97024,merriman1989_old,0.5208,0.5,0.16714,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,NN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12444657173626923,0.08397862288403793,0.11511307885604904,0.07185420920515496,0.0621031784156582,0.02075267453452907,0.062183203627316955,0.1111111111111111,0.22572111269637313,0.27627859533790805,group_means_one
merriman1989,Merriman & Bowman (1989),"Merriman, W. E. & Bowman, L. L.(1989). The mutual exclusivity bias in children's word learning. Monographs of the society for research in child development, i-129.",yes,Molly Lewis,1,behavior,target_selection,English,typical,typical,experimental,12,1460.97024,merriman1989_old,0.3817,0.5,0.2694,NA,NA,NA,NA,NA,NA,NA,NA,4,objects,N_AFC-2,NA,NA,NN,merriman,paper/author,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4391239792130662,0.09136791121332989,-0.4061896807720862,0.0781766690319054,-0.21445369475512652,0.019833161918380606,-0.21783510736455253,0.1111111111111111,-0.7964827943166592,0.3005883795431408,group_means_one
